"1c PieceRate","10c PieceRate","No Payment","4c PieceRate","Gift Exchange","Very Low Pay","1c RedCross","10c RedCross","1c 2Wks","1c 4Wks","Gain 40c","Loss 40c","Gain 80c","Prob.01 $1","Prob.5 2c","Social Comp","Ranking","Task Signif"
2025.16181818182,2163.50363636364,1515.16,2115.38181818182,1620.23818181818,1888.78363636364,1962,1879.02909090909,1968.98909090909,1982.84727272727,2147.89636363636,2148.88727272727,2229.08909090909,1877.50727272727,2015.37090909091,1836.78545454545,1779.71818181818,1728.88363636364
2066.18181818182,2156.89272727273,1515.52363636364,2161.01454545455,1581.65272727273,1865.62,1913.9,1893.95636363636,1979.7,1998.56545454545,2160.1,2134.49272727273,2158.86363636364,1920.82181818182,1959.52545454545,1830.9,1759.41090909091,1788.41272727273
2002.28909090909,2196.75636363636,1475.44363636364,2106.95454545455,1618.22909090909,1895.14181818182,1928.54363636364,1897.20363636364,2000.23090909091,1953.99272727273,2150.66909090909,2134.65272727273,2252.51636363636,1910.20181818182,1919.90181818182,1812.01272727273,1767.39818181818,1728.27090909091
1980.28,2180.48909090909,1475.02363636364,2122.12,1572.06181818182,1879.79454545455,1926.87272727273,1933.03272727273,2013.18181818182,1956.52363636364,2196.54,2175.74,2185.48545454545,1902.96181818182,1958.48,1885.07454545455,1772.68,1724.7
1939.05454545455,2168.60727272727,1560.46727272727,2156.72545454545,1597.82545454545,1900.27818181818,1873.86363636364,1917.61090909091,1967.24545454545,1988.62727272727,2145.75818181818,2136.75272727273,2196.84,1907.43818181818,1961.94181818182,1883.51272727273,1763.80545454545,1727.29636363636
2012.09818181818,2176.44363636364,1548.01272727273,2122.56727272727,1597.17454545455,1910.13272727273,1913.40181818182,1917.72909090909,2006.54363636364,1969.42727272727,2122.21454545455,2159.58909090909,2196.79818181818,1877.16181818182,1965.60545454545,1891.28545454545,1735.98545454545,1762.72909090909
2028.72181818182,2225.53272727273,1526.41636363636,2141.02363636364,1553.52181818182,1898.19272727273,1879.56,1860.36,2006.07090909091,1975.91818181818,2125.40363636364,2151.87818181818,2176.76727272727,1900.87454545455,2013.35818181818,1844.10363636364,1733.56181818182,1692.31272727273
2026.02,2181.97454545455,1571.32727272727,2174.66,1599.52909090909,1874.5,1931.39818181818,1904.51272727273,1987.10727272727,1954.85272727273,2141.74181818182,2167.38363636364,2176.32363636364,1926.10909090909,1995.17636363636,1824.91636363636,1791.81636363636,1699.50181818182
2020.16545454545,2165.79090909091,1527.46909090909,2049.11090909091,1637.74909090909,1914.32,1933.93272727273,1927.8,2021.40181818182,1976.63454545455,2166.04909090909,2136.79636363636,2157.60181818182,1882.12545454545,2006.07454545455,1837.18545454545,1778.54363636364,1703.29090909091
2038.88181818182,2218.10727272727,1534.92181818182,2128.21090909091,1585.79636363636,1899.12909090909,1888.99818181818,1939.10727272727,2038.93090909091,1944.90909090909,2128.46545454545,2157.41818181818,2178.42909090909,1890.91636363636,1950.25090909091,1940.31454545455,1791.21818181818,1721.65454545455
1968.34181818182,2160.67090909091,1540.96363636364,2080.28,1659.91454545455,1889.10181818182,1938.17636363636,1922.53636363636,2003.96727272727,1981.86181818182,2165.94909090909,2163.95272727273,2174.38,1861.20909090909,2003.59636363636,1875.43454545455,1790.54545454545,1768.03636363636
2003.74727272727,2190.93454545455,1541.12545454545,2127.98,1559.37272727273,1875.58909090909,1891.50363636364,1906.91090909091,2018.42181818182,1932.40727272727,2121.74363636364,2133.72909090909,2208.33272727273,1902.94,2028.59454545455,1890.01272727273,1717.46727272727,1758.91818181818
2014.48727272727,2169.08,1534.08,2149.14727272727,1603.36363636364,1895.14545454545,1876.42,1870.22545454545,2006.98545454545,1959.79272727273,2136.81090909091,2161.73818181818,2212.81272727273,1890.53454545455,1950.85818181818,1843.28363636364,1690.66727272727,1723.03272727273
2030.04181818182,2200.59272727273,1532.61636363636,2123.33272727273,1635.36363636364,1889.84363636364,1876.82727272727,1950.69636363636,2004.35636363636,1988.09272727273,2126.35090909091,2167.23454545455,2190.76,1917.75818181818,2013.73272727273,1809.23636363636,1721.26727272727,1763.22181818182
2026.06181818182,2193.60363636364,1572.50909090909,2142.31454545455,1605.14,1887.67272727273,1892.81272727273,1888.74363636364,1995.44909090909,1969.35454545455,2123.19090909091,2141.45272727273,2183.81272727273,1862.90545454545,1953.27272727273,1891.03818181818,1817.32545454545,1737.93818181818
2025.55636363636,2194.44727272727,1480.37454545455,2155.8,1612.46363636364,1860.56,1877.12727272727,1899.79454545455,2078.82,1984.25272727273,2147.89454545455,2136.52181818182,2212.22181818182,1937.89090909091,2016.79454545455,1820.32545454545,1772.32363636364,1749.89818181818
2022.42,2152.57636363636,1477.48727272727,2138.45818181818,1639.32,1839.85272727273,1917.95272727273,1950.81090909091,2069.77636363636,1979.34727272727,2143.59636363636,2146.88727272727,2178.07454545455,1907.94181818182,1960.00545454545,1875.75272727273,1797.70909090909,1690.10909090909
2033.38,2168.67272727273,1469.12,2163.55090909091,1610.70363636364,1872.98363636364,1890.31454545455,1922.66181818182,1996.05090909091,1957.14363636364,2127.39454545455,2138.46545454545,2172.62727272727,1897.02363636364,1955.88727272727,1876.98363636364,1790.36,1743.44545454545
2070.40181818182,2186.29272727273,1531.86909090909,2148.14,1578.74181818182,1847.65454545455,1877.80181818182,1964.59818181818,1983.54727272727,1980.99636363636,2139.68363636364,2148.38545454545,2164.61636363636,1903.10363636364,1967.54545454545,1913.59272727273,1791.24545454545,1743.86
2046.79272727273,2152.41454545455,1521.49454545455,2106.5,1599.31636363636,1896.89090909091,1861.61090909091,1917.84363636364,1981.76363636364,1957.34727272727,2128.51090909091,2190.78545454545,2181.81818181818,1851.90181818182,1975.33090909091,1849.65090909091,1755.27636363636,1717.19090909091
2044.89454545455,2187.29272727273,1522.25090909091,2103.04181818182,1602.45636363636,1891.58545454545,1933.9,1886.59272727273,1968.24,1941.13818181818,2120.25636363636,2134.09818181818,2209.33090909091,1941.23818181818,1975.09636363636,1841.19090909091,1734.54727272727,1727.09818181818
2034.24727272727,2172.45454545455,1458.98909090909,2088.56727272727,1644.33090909091,1904.34181818182,1910.46,1901.15636363636,1986.62545454545,2017.59272727273,2134.24,2141.24363636364,2164.88,1952.72727272727,1970.79636363636,1798.50181818182,1750.65272727273,1737.54545454545
2071.25272727273,2173.48181818182,1532.27454545455,2132.67454545455,1603.03454545455,1819.88363636364,1879.24909090909,1871.92,1974.13818181818,1955.27090909091,2185.05272727273,2149.05636363636,2194.11090909091,1875.2,1957.58181818182,1798.54,1776.51818181818,1787.22727272727
2045.85090909091,2202.7,1575.64,2099.85090909091,1590.89272727273,1907.43272727273,1903.92909090909,1903.91454545455,2066.02181818182,1945.17636363636,2127.66727272727,2140.76181818182,2195.16181818182,1859.23636363636,1982.60909090909,1829.03636363636,1768.68181818182,1728.11454545455
2025.07818181818,2162.98909090909,1553.91454545455,2130.22727272727,1583.47090909091,1890.39636363636,1909.26909090909,1940.00727272727,1967.99454545455,1940.20181818182,2150.83818181818,2175.91636363636,2152.04727272727,1873.86727272727,1983.27636363636,1847.52181818182,1761.14363636364,1744.62181818182
2048.10909090909,2157.52363636364,1517.27090909091,2109.19454545455,1645.34909090909,1858.45090909091,1902.09454545455,1876.18909090909,2042.56181818182,1946.89818181818,2125.02181818182,2174.04545454545,2212.99636363636,1933.19272727273,1985.33090909091,1848.58909090909,1808.12181818182,1752.87090909091
2061.52727272727,2194.85090909091,1513.02727272727,2125.00909090909,1622.26181818182,1876.08909090909,1858.91090909091,1898.03636363636,2061.38,1952.75636363636,2152.73636363636,2151.02,2192.26909090909,1879.33818181818,1991.28909090909,1880.64,1789.42909090909,1726.53454545455
1998.21090909091,2152.77636363636,1491.25090909091,2103.85818181818,1597.71454545455,1868.79636363636,1887.69272727273,1944.05636363636,1985.75636363636,1940.76545454545,2142.58363636364,2159.31818181818,2151.46727272727,1942.25636363636,1928.26727272727,1859.50363636364,1751.74545454545,1743.12545454545
2003.03818181818,2170.31636363636,1508.08181818182,2114.55090909091,1586.23818181818,1925.65090909091,1916.58545454545,1914.36181818182,2030.10727272727,1982.27090909091,2191.86545454545,2153.41818181818,2205.28545454545,1910.52727272727,2027.97454545455,1811.36363636364,1762.32,1720.90181818182
2056.03272727273,2178.49818181818,1517.80545454545,2139.8,1567.47454545455,1812.28727272727,1894.56181818182,1930.44181818182,2029.65636363636,2022.11272727273,2175.90363636364,2140.83454545455,2202.62,1854.03818181818,1979.30727272727,1818.18545454545,1797.45818181818,1793.73090909091
2053.85636363636,2134.80181818182,1576.35090909091,2101.04181818182,1669.27272727273,1928.18,1902.06,1925.24545454545,2027.26727272727,1945.07272727273,2171.01454545455,2115.64363636364,2217.62181818182,1909.29090909091,1977.32545454545,1828.34181818182,1824.17090909091,1761.51454545455
2072.76,2194.18909090909,1537.62363636364,2118.22545454545,1608.74181818182,1882.30909090909,1918.85090909091,1884.40363636364,2005.85636363636,2016.75090909091,2155.36727272727,2175.86363636364,2160.14727272727,1877.13090909091,1998.06,1824.68363636364,1810.00545454545,1728.34909090909
2033.46909090909,2187.16181818182,1510.58727272727,2105.62,1586.66545454545,1872.24727272727,1907.45636363636,1926.47090909091,2015.09454545455,1964.56,2161.43636363636,2178.86,2191.07272727273,1890.90545454545,2018.48727272727,1853.95272727273,1778.77090909091,1731.6
2062.66545454545,2175.15818181818,1495.15636363636,2093.98363636364,1637.25090909091,1869.81454545455,1941.27090909091,1908.75454545455,1997.98545454545,1995.44727272727,2136.08181818182,2158.07454545455,2127.68181818182,1883.83818181818,1938.45090909091,1873.76727272727,1838.5,1733.9
2023.42363636364,2147.31818181818,1536.1,2130.62,1592.03090909091,1868.33090909091,1961.31454545455,1898.30181818182,1999.87272727273,1967.58363636364,2153.25636363636,2131.49454545455,2203.71818181818,1905.38545454545,1967.95818181818,1853.38545454545,1776.11454545455,1748.43636363636
2041.88545454545,2192.03090909091,1510.96727272727,2144.12,1539.28363636364,1821.46909090909,1896.21272727273,1960.51454545455,1962.43636363636,2026.04,2146.96727272727,2144.45272727273,2207.84727272727,1941.11090909091,1915.40545454545,1837.31454545455,1768.52363636364,1744.53272727273
2000.67818181818,2127.11090909091,1549.94,2168.68909090909,1623.86545454545,1860.52545454545,1886.39818181818,1920.32,1988.83272727273,1988.35090909091,2113.03454545455,2108.61272727273,2207.14909090909,1913.95272727273,1963.59090909091,1872.14909090909,1757.48909090909,1723.41636363636
1995.88909090909,2214.17090909091,1538.89818181818,2170.40181818182,1616.50363636364,1934.19636363636,1902.01818181818,1923.96363636364,2035.31454545455,1957.45272727273,2145.77090909091,2158.54909090909,2211.83090909091,1893.69090909091,1971.93090909091,1838.98181818182,1765.60181818182,1747.37636363636
2004.27272727273,2175.60363636364,1552.07454545455,2099.51090909091,1555.76545454545,1892.86909090909,1922.07090909091,1952.92181818182,1970.22545454545,1977.61818181818,2175.55272727273,2141.68181818182,2234.14,1912.11818181818,2013.24181818182,1841.19454545455,1849.92909090909,1691.62909090909
1978.14727272727,2149.44,1530.11090909091,2127.52545454545,1655.51818181818,1876.70909090909,1924.10363636364,1932.84909090909,2018.46909090909,1964.46909090909,2096.36363636364,2121.20909090909,2194.90181818182,1832.48181818182,2011.20181818182,1883.18727272727,1740.64,1754.54545454545
2015.19636363636,2169.42727272727,1521.31090909091,2098.28545454545,1646.18727272727,1904.28181818182,1897.16727272727,1917.67090909091,1996.11636363636,1953.23636363636,2127.16545454545,2148.15818181818,2115.64545454545,1871.46363636364,1963.62727272727,1841.18181818182,1717.06,1716.7
2056.35090909091,2149.69454545455,1551.30909090909,2148.71636363636,1594.08,1916.41454545455,1901.43272727273,1896.75454545455,2029.26909090909,1979.19454545455,2181.89454545455,2164.60727272727,2193.65090909091,1878.94727272727,1947.18181818182,1755.02,1728.14,1749.90181818182
2002.21818181818,2183.73636363636,1505.55454545455,2100.71272727273,1598.19454545455,1896.55636363636,1871.36545454545,1901.70545454545,2026.41454545455,1954.59454545455,2130.93090909091,2153.74363636364,2174.65090909091,1926.15636363636,1984.65818181818,1882.95636363636,1799.66,1761.17454545455
2000.38363636364,2149.17454545455,1466.33090909091,2107.95818181818,1557.57272727273,1854.02181818182,1864.67454545455,1945.64909090909,2024.60363636364,1990.81818181818,2143.65454545455,2215.61272727273,2189.23090909091,1897.40363636364,1978.93090909091,1823.97090909091,1741.56727272727,1760.24181818182
2019.34545454545,2141.93272727273,1559.74363636364,2170.64,1600.99272727273,1863.81272727273,1901.63454545455,1946.51818181818,2060.07272727273,1990.74727272727,2121.75090909091,2144.85272727273,2200.95818181818,1840.14727272727,2000.88,1912.24727272727,1804.86181818182,1805.14727272727
2045.01272727273,2197.62363636364,1481.20727272727,2152.49454545455,1607.27454545455,1893.56,1897.15272727273,1926.40545454545,2015.87636363636,1985.48545454545,2122.67272727273,2158.01818181818,2168.11636363636,1875.88545454545,1960.13272727273,1814.90181818182,1738.07818181818,1691.46
2030.34,2181.83818181818,1518.94545454545,2131.26181818182,1611.21272727273,1884.53454545455,1873.43818181818,1936.80545454545,1984.67272727273,1971.83818181818,2126.85090909091,2172.94909090909,2217.34545454545,1932.84181818182,1947.02181818182,1813.70909090909,1796.49272727273,1718.2
2008.47454545455,2200.25636363636,1563.23272727273,2110.04909090909,1641.41272727273,1856.65454545455,1912.50181818182,1923.40909090909,1999.62727272727,1947.28909090909,2157.14545454545,2155.18909090909,2177.90727272727,1924.54181818182,1955.19272727273,1849.87454545455,1755.19090909091,1704.13090909091
2065.97818181818,2164.60545454545,1482.52909090909,2157.67818181818,1566.77454545455,1858.26363636364,1897.74,1905.54,2041.86727272727,1979.64727272727,2161.91454545455,2148.17272727273,2172.53272727273,1917.76181818182,1975.09818181818,1837.46,1783.78545454545,1742.77454545455
1993.03272727273,2198.32909090909,1531.21636363636,2109.02,1599.90545454545,1912.04909090909,1933.02545454545,1931.63090909091,1997.70181818182,1973.09454545455,2103.42545454545,2115.11272727273,2177.22,1909.20727272727,2009.25090909091,1872.69090909091,1745.94181818182,1746.97636363636
2029.62,2179.62727272727,1546.66363636364,2081.84545454545,1621.38,1824.82909090909,1901.96909090909,1901.75818181818,2018.75454545455,1968.21636363636,2131.01090909091,2158.66,2182.77090909091,1898.36727272727,1981.73090909091,1835.98545454545,1766.34909090909,1732.89818181818
1997.99454545455,2158.82,1491.82545454545,2174.76363636364,1609.47818181818,1893.54545454545,1878.45272727273,1905.68545454545,1984.02545454545,1961.28181818182,2083.71636363636,2161.48363636364,2193.65636363636,1890.27272727273,1979.55090909091,1847.61636363636,1811.23454545455,1750.61636363636
2037.67272727273,2172.19454545455,1474.36545454545,2126.01272727273,1562.52545454545,1882.67272727273,1915.52909090909,1924.78,2033.43272727273,1959.05454545455,2136.40181818182,2156.74,2178.63090909091,1844.04545454545,2028.76909090909,1869.66909090909,1738.35272727273,1776.38727272727
2040.02545454545,2176.92181818182,1555.67454545455,2173.44727272727,1551.41818181818,1814.86727272727,1932.19636363636,1959.86545454545,2018.46363636364,1984.16,2125.22909090909,2158.87454545455,2170.62363636364,1890.88727272727,1967.84545454545,1879.48,1755.32909090909,1762.84909090909
2033.03818181818,2191.12545454545,1549.40909090909,2167.67636363636,1553.58363636364,1856.65818181818,1895.61454545455,1870.57818181818,2010.78545454545,1960.77636363636,2142.05818181818,2172.32727272727,2207.98,1929.59090909091,1954.60363636364,1881.30181818182,1766.04909090909,1751.52181818182
1997.96909090909,2162.40545454545,1518.77636363636,2154.86,1585.86363636364,1915.97818181818,1933.15272727273,1904.29272727273,2040.18363636364,1974.38363636364,2140.41454545455,2148.91818181818,2199.75090909091,1870.38909090909,1952.77454545455,1845.69818181818,1817.96363636364,1757.91636363636
2032.45818181818,2191.30363636364,1480.54545454545,2124.15818181818,1600.79454545455,1894.70363636364,1925.95636363636,1954.20181818182,1986.05272727273,1919.70545454545,2157.63818181818,2136.30181818182,2204.37454545455,1939.41454545455,2007.05636363636,1871.49272727273,1722.68909090909,1721.12
2045.69272727273,2149.83272727273,1514.03090909091,2124.62181818182,1612.64545454545,1900.31454545455,1909.47454545455,1897.47636363636,2000.81090909091,1957.10909090909,2124.61090909091,2155.52363636364,2169.47090909091,1922.96727272727,1942.88909090909,1878.15272727273,1777.10181818182,1773.85090909091
1964.31090909091,2200.04181818182,1482.46545454545,2106.17272727273,1617.44909090909,1848.46909090909,1942.74363636364,1905.90363636364,2023.44727272727,1990.71272727273,2153.66727272727,2139.15818181818,2171.69090909091,1845.79818181818,1988.35272727273,1848.38363636364,1725.44545454545,1737.72545454545
2033.54363636364,2170.48,1513.49454545455,2067.24727272727,1629.72545454545,1859.20181818182,1903.04,1899.67454545455,2035.63636363636,1958.13454545455,2154.56,2186.64181818182,2205.97090909091,1855.29818181818,1978.18181818182,1839.00181818182,1737.57272727273,1691.97272727273
2051.43636363636,2164.11272727273,1513.53272727273,2139.56545454545,1571.79818181818,1885.04545454545,1885.08727272727,1899.44363636364,2003.67272727273,1948.66909090909,2158.35090909091,2157.45818181818,2198.96545454545,1911.45090909091,1983.30727272727,1812.60727272727,1799.81636363636,1747.28909090909
2006.72363636364,2198.77272727273,1549.12909090909,2130.88,1610.52181818182,1894.41272727273,1901.58363636364,1902.16727272727,2026.92181818182,1981.86181818182,2113.27818181818,2160.76545454545,2186.88727272727,1880.78909090909,1971.96363636364,1872.83818181818,1763.54,1762.31090909091
1982.65272727273,2129.52,1512.46909090909,2116.75090909091,1623.93636363636,1897.27090909091,1915.87636363636,1908.24545454545,2007.86545454545,1946.99636363636,2128.18909090909,2145.55636363636,2185.02909090909,1928.17636363636,2014.40181818182,1847.56909090909,1769.82727272727,1707.69272727273
2043.46363636364,2192.69818181818,1535.67272727273,2157.63272727273,1652.82363636364,1907.83454545455,1879.70909090909,1940.44545454545,1994.19818181818,1925.34909090909,2108.21090909091,2187.13636363636,2192.68909090909,1935.99090909091,1992.98727272727,1880.97454545455,1771.04181818182,1734.03636363636
2051.90727272727,2157.89272727273,1496.55454545455,2102.13090909091,1558.29272727273,1849.90181818182,1914.52727272727,1897.74,1981.14727272727,1983.24545454545,2127.90545454545,2151.60909090909,2202.17272727273,1896.66727272727,1970.94181818182,1899.77636363636,1787.52363636364,1748.00727272727
2045.00363636364,2181.20545454545,1506.14727272727,2158.70545454545,1573.22545454545,1843.34,1914.81636363636,1906.96181818182,1935.33090909091,1968.31454545455,2136.06363636364,2170.86909090909,2215.31090909091,1899.18,1985.67636363636,1813.84909090909,1819.49090909091,1746.99272727273
2027.25636363636,2161.35454545455,1537.42363636364,2161.36,1612.52727272727,1927.22181818182,1899.88545454545,1924.91818181818,2030.81818181818,1980.48363636364,2143.01272727273,2146.84909090909,2191.30181818182,1888.53454545455,1976.02909090909,1872.65818181818,1784.96363636364,1752.56909090909
2043.61272727273,2184.36727272727,1560.90181818182,2140.68909090909,1599.57454545455,1900.62727272727,1904.61272727273,1909.00181818182,2003.74727272727,1940.22181818182,2133.94727272727,2144.58181818182,2204.30363636364,1883.73818181818,1986.84909090909,1808.73454545455,1790.38363636364,1730.72
2063.51454545455,2164.00727272727,1482.36545454545,2083.77636363636,1595.87090909091,1906.30727272727,1937.66181818182,1887.44545454545,2034.85818181818,2009.59272727273,2172.49454545455,2130.90727272727,2235.91454545455,1888.99272727273,1985.65272727273,1853.32909090909,1685.79454545455,1740.72727272727
2025.83454545455,2159.74363636364,1512.77636363636,2137.1,1558.83454545455,1918.18181818182,1912.66909090909,1889.63454545455,1970.94909090909,1969.37818181818,2163.17454545455,2152.69454545455,2174.48363636364,1880.48,1976.76545454545,1817.19454545455,1777.49272727273,1725.83636363636
2019.58909090909,2169.85454545455,1527.92909090909,2107.81090909091,1571.26727272727,1862.67454545455,1912.43090909091,1920.72363636364,2003.72363636364,2012.34545454545,2140.31454545455,2117.02363636364,2171.04181818182,1918.18363636364,1996.53454545455,1897.84909090909,1778.64363636364,1782.27636363636
2043.55090909091,2188.71818181818,1579.41636363636,2179.24,1596.77818181818,1878.04,1928.39454545455,1942.98727272727,1988.54181818182,1974.55636363636,2172.82,2158.41090909091,2204.78181818182,1864.44363636364,2003.92545454545,1871.60909090909,1767.72181818182,1708.45454545455
2053.87636363636,2170.20909090909,1537.09636363636,2102.93818181818,1644.74909090909,1862.51272727273,1920.67636363636,1872.22181818182,1984.68363636364,2030.03818181818,2141.23636363636,2177.24545454545,2211.74727272727,1828.00909090909,1964.45454545455,1854.46909090909,1759.44,1775.51090909091
2037.11272727273,2163.16727272727,1555.84363636364,2165.03454545455,1595.27636363636,1885.01636363636,1884.16545454545,1936.88,1990.78181818182,2024.03636363636,2141.67090909091,2167.28727272727,2189.09090909091,1859.37272727273,1978.12,1866.55818181818,1739.74545454545,1708.90363636364
2041.87090909091,2158.73636363636,1512.31636363636,2140.71636363636,1613.65272727273,1921.96909090909,1892.11454545455,1901.96909090909,1987.71090909091,1977.98,2108.14363636364,2135.87636363636,2166.67636363636,1858.18181818182,2010.25090909091,1878.05090909091,1767.12181818182,1757.48909090909
1964.70909090909,2115.32727272727,1519.50909090909,2179.04363636364,1562.59818181818,1876.27636363636,1945.50363636364,1911.62363636364,2008.74363636364,1988.45636363636,2111.74,2146.75454545455,2217.73818181818,1882.52727272727,1950.75636363636,1762.18909090909,1763.02727272727,1761.17818181818
2037.14727272727,2181.06,1515.67818181818,2114.43272727273,1568.91636363636,1846.42727272727,1907.50909090909,1864.65636363636,2028.00363636364,1944.01636363636,2135.35272727273,2179.29818181818,2189.46727272727,1881.02363636364,1959.84727272727,1888.01818181818,1824.68363636364,1765.93090909091
2070.89090909091,2204.54909090909,1503.45636363636,2139.01090909091,1571.31636363636,1837.29454545455,1903.69454545455,1873.05636363636,2019.06,1985.20363636364,2116.76363636364,2138.28,2199.05454545455,1878.34363636364,1968.63818181818,1878.23454545455,1784.13818181818,1760.90909090909
2047.37090909091,2176.60909090909,1534.03090909091,2112.05818181818,1661.28545454545,1865.45454545455,1981.27636363636,1907.12727272727,1989.88909090909,1977.36545454545,2148.61090909091,2164.90545454545,2169.63090909091,1883.35454545455,1978.90727272727,1771.81090909091,1754.25636363636,1768.01454545455
2036.73818181818,2175.48363636364,1524.37636363636,2143.45272727273,1559.5,1922.44545454545,1913.63454545455,1904.39090909091,2041.05272727273,1953.46181818182,2093.31636363636,2164.33636363636,2144.21636363636,1894.18,1969.54727272727,1856.37272727273,1764.00727272727,1751.58909090909
2074.05090909091,2172.97454545455,1489.08,2198.09818181818,1581.27272727273,1880.95090909091,1916.96727272727,1947.26363636364,2009.41090909091,1989.60909090909,2131.31454545455,2146.64363636364,2167.66909090909,1923.39818181818,2011.70181818182,1878.91090909091,1767.55272727273,1783.06181818182
2030.28545454545,2175.55636363636,1541.12545454545,2094.42363636364,1616.79090909091,1892.49090909091,1931.41818181818,1916.31636363636,1963.33818181818,1969.59636363636,2159.22545454545,2211.34545454545,2200.92909090909,1915.14,1944.77090909091,1805.88,1756.72,1750.24545454545
2012.81272727273,2148.57272727273,1501.30545454545,2138.58181818182,1595.41454545455,1886.7,1928.60909090909,1942.06,2002.26727272727,2024.31272727273,2155.34181818182,2166.91636363636,2211.59272727273,1899.43272727273,1992.6,1859.39090909091,1771.51636363636,1784.36363636364
2019.52,2177.82909090909,1507.08181818182,2169.72545454545,1575.84727272727,1831.81636363636,1898.74363636364,1913.64363636364,2048.42909090909,1995.04363636364,2137.93818181818,2150.90363636364,2174.22363636364,1904.02,1967.86727272727,1894.47272727273,1715.07818181818,1738.56
2033.96,2168.44909090909,1548.84727272727,2105.00909090909,1614.54727272727,1887.43636363636,1938.06727272727,1917.67090909091,2012.79454545455,1963.78727272727,2085.52181818182,2155.03454545455,2223.19454545455,1875.22545454545,1910.00181818182,1828.06,1786.45818181818,1716.36363636364
1992.25090909091,2159.26727272727,1553.05454545455,2077.75636363636,1629.76363636364,1862.55090909091,1900.46363636364,1917.02181818182,1978.04363636364,1951.12545454545,2110.59454545455,2178.67818181818,2189.97636363636,1861.13272727273,1969.73090909091,1830.22545454545,1815.55454545455,1741.58181818182
2012.97454545455,2178.31454545455,1525.79818181818,2151.00363636364,1608.42545454545,1876.99454545455,1884.20545454545,1900.03636363636,1963.22727272727,2011.32545454545,2194.71636363636,2167.54,2195.57090909091,1828.57272727273,1989.02545454545,1819.99818181818,1750.26727272727,1725.64363636364
2039.5,2199.66,1450.76545454545,2126.19090909091,1590.64363636364,1901.84,1857.82909090909,1903.8,2007.45272727273,2027.13272727273,2111.32,2148.7,2188.92727272727,1876.47636363636,1915.84,1847.92545454545,1784.43272727273,1758.35636363636
2023.88909090909,2181.63090909091,1518.05454545455,2128.49636363636,1565.31090909091,1876.99272727273,1882.48181818182,1942.41636363636,2008.98363636364,2016.06909090909,2099.21090909091,2132.96727272727,2202.40181818182,1920.80909090909,1938.71272727273,1912.16181818182,1780.24727272727,1779.73272727273
2011.64727272727,2177.71636363636,1517.42545454545,2093.59818181818,1637.41454545455,1906.25090909091,1883.89818181818,1925.60363636364,2005.55272727273,2011.25454545455,2122.38727272727,2168.40363636364,2197.54545454545,1907.87090909091,2013.73454545455,1824.68545454545,1822.43454545455,1714.43636363636
2065.86909090909,2173.13090909091,1523.19272727273,2181.41818181818,1546.65272727273,1873.08909090909,1896.52909090909,1929.34545454545,1971.51636363636,1962.01090909091,2162.17454545455,2188.46727272727,2155.67272727273,1868.71636363636,1951.63272727273,1830.58,1741.94545454545,1708.27818181818
2037.90363636364,2142.94181818182,1553.32727272727,2071.04363636364,1647.59818181818,1872.99090909091,1913.93272727273,1930.84363636364,2060.71818181818,1973.99272727273,2174.44909090909,2190.58181818182,2191.66181818182,1875.10181818182,1938.29272727273,1903.79818181818,1770.65818181818,1710.47454545455
2024.77636363636,2141.76181818182,1535.08,2176,1597.06909090909,1838.30545454545,1896.66909090909,1965.25454545455,2001.87454545455,1950.91636363636,2124.98545454545,2144.13090909091,2184.61090909091,1890.17272727273,1929.33818181818,1835.9,1786.56181818182,1720.57818181818
2042.24363636364,2164.70727272727,1453.83818181818,2122.1,1663.34,1873.15090909091,1894.73272727273,1914.95454545455,1945.84545454545,1950.68363636364,2156.22181818182,2158.19090909091,2187.12727272727,1897.57636363636,1898.87818181818,1828.25272727273,1779.26,1780.64
2072.63272727273,2209.73454545455,1538.2,2133.39090909091,1594.18181818182,1854.34,1964.06363636364,1888.71090909091,2003.36,2003.22545454545,2149.56727272727,2125.91818181818,2152.63818181818,1878.93272727273,2031.73636363636,1878.64909090909,1789.97272727273,1757.84545454545
2041.13636363636,2203.15090909091,1528.84181818182,2148.19636363636,1598.51818181818,1865.09272727273,1892.34181818182,1904.99090909091,1991.22181818182,1972.79636363636,2130.44545454545,2120.42181818182,2205.53090909091,1888.92181818182,1963.61818181818,1840.06727272727,1764.07636363636,1797.66363636364
2015.62909090909,2163.82,1551.21636363636,2139.93454545455,1583.06363636364,1802.32727272727,1900.89454545455,1898.97272727273,2052.70909090909,1898.76909090909,2147.83818181818,2225.94,2205.74,1900.05090909091,1988.02181818182,1802.67272727273,1749.40181818182,1690.74
1971.37090909091,2207.25272727273,1552.11454545455,2162.95090909091,1602.11090909091,1899.18909090909,1902.38727272727,1921.57818181818,1966.32181818182,1996.79272727273,2131.66909090909,2092.76909090909,2213.09818181818,1899.24909090909,1978.10727272727,1846.73636363636,1791.38181818182,1783.83454545455
2035.23272727273,2165.40181818182,1533.69636363636,2186.26181818182,1632.75272727273,1830.60545454545,1895.36727272727,1877.31090909091,2037.11636363636,1930.08,2179.22909090909,2101.63454545455,2211.59272727273,1884.93636363636,1975.96545454545,1860.04909090909,1768.26727272727,1760.20181818182
