,beta1,betahat1,delta1,gamma1,phi1,sigma1,beta2,betahat2,delta2,gamma2,phi2,sigma2,beta3,betahat3,delta3,gamma3,phi3,sigma3,beta4,betahat4,delta4,gamma4,phi4,alpha4,sigma4
0,0.9385713623724281,0.9959621282609595,1.166694947711028,1.767878340277536,263.9387677512161,51.79313183776115,0.9969436818807953,1.0015473238552424,1.1406777215666728,1.856770848679865,246.56288115575046,51.388413383350844,0.9385713623724281,0.9959621282609595,1.166694947711028,1.767878340277536,263.9387677512161,51.79313183776115,0.9385713623724281,0.9994428641714888,1.2143359758655996,1.8949089713523215,228.69775014843339,2.769608375188372,55.41526988219205
1,0.37573625557016427,1.1794664841829294,0.9811790542055907,1.6448436490581557,807.7291090046571,130.30363783686306,0.161699722820918,1.260968548520792,1.0016541675786095,1.9633206426529188,2769.0127496862297,50.030714045903004,1.1401687673926473,1.9546549409533962,0.9838929107708841,1.022900299458982,17.859560451089887,1.2065744575417818,0.37573625557016427,1.1940296549045883,0.9812543830285225,1.6877397144202142,1084.4664553444409,43.41460623133456,130.2130347463538
2,0.6015780527181932,0.8808072822667239,1.0828418535209172,1.5632961953505458,121.43437421985729,500.37439244554554,0.9789466983440842,0.8976254091157785,1.198753718903572,1.6280495042707757,278.78153822404306,55.132078895204515,0.8088585108475743,0.832109107519477,1.063427720855469,1.4313018316408006,53.21102970149765,391.63078817328096,0.6015780527181932,0.8959476141269139,1.0789878466618412,1.6235966937277504,202.11486563831835,99.53687461394577,514.3195808699859
3,1.5011917789297542,1.1189448329634,0.9854992902574776,1.6817179441316314,226.29827993201388,60.41409584532681,2.1956291373929693,1.2164429499917961,0.9539103550831336,1.4554092856676402,243.37002273654298,84.32910752413792,1.044383326715002,0.8867088021377765,0.9966266567283413,1.4254595750471333,59.504462242403335,19.192359357153506,1.5011917789297542,1.086668411256067,0.9833653470292651,2.0029265178578495,1709.0561289462858,72.7994991488004,52.415997050203075
4,4.445322453290593e-10,1.2116876675273476,0.9978414071683507,1.515392439906281,19.01939633569038,24.54308816282589,0.6775761249452045,0.9947577956574896,1.0061003031041986,1.4847257582203648,16.013495467987713,12.444320313908193,0.06934155755479932,6.836476330349932,0.9377330923514824,1.57911693095887,8.771995030222527,32.266180131957846,4.445322453290593e-10,1.2178442190792014,0.9983308685803948,1.5905750800032392,25.838937418636128,5.786057503710447,24.901080075897383
5,1.394626864209676,1.1454196539381858,0.000723557596031344,3.3261904405606417,262.08980529568714,20.369313240051284,1.1646640418474357,1.2241425308699831,0.002783831310735599,3.013311781780563,262.70407954959705,27.478173255920428,1.2018071182731518,0.9416531496907781,0.21966327519713702,2.9003924953882905,268.2484791135016,1.214302081577197,1.394626864209676,0.39991925174632525,-0.0009637665030934935,1.0000002219802586,437.76921409681256,10.946783944077662,24.60275972631503
6,0.6034243559193109,0.9103665037103503,1.011114477109884,2.6198854880834492,2589.832522953463,8.582816601662927,0.32275859124132056,0.8958359746668327,1.0201040855518602,2.6878078284306204,2735.14866295285,7.476385833553731,0.9434035701647892,0.9068599652972564,1.0030830894580496,2.6854463977448706,3615.8144488785592,6.175679007278395,0.6034243559193109,0.8776268094715864,1.0147717715455289,2.8065792527818685,5895.297233593934,6.513906539154205,8.106427838404542
7,0.2575549378018229,1.030227398773714,1.0918162456391025,4.337794141216973,145580.23566282523,11.85609769821167,0.51578581586137,1.14336992577506,1.0571354224788163,3.1990039251831606,5042.184668233216,14.136993886408632,0.0004451784696060568,0.7828058998362049,1.1739170523947857,19.82407567789504,4.0866272392595594e+27,3.7673558040193598,0.2575549378018229,1.0514773745300134,1.094492488810768,4.487075209245212,270165.2656618062,2.473913251652262,11.798615760444155
8,0.7419288359531742,1.0273243730553547,1.0273160094811715,1.7155537580853362,28.05012960660929,11.198746236277435,0.824009204372813,1.038629663831577,1.0139560637926799,1.7642986677629398,56.06563271510919,9.865963743473568,0.6538420364164252,0.9061982926067902,1.014287024415999,1.7817933743321344,42.665679050465684,5.961139010357015,0.7419288359531742,1.0093344673731233,1.0325828005578488,2.053866697820653,117.53738647237587,13.857835905860064,10.569935433671953
9,0.7220190679461727,0.9662339329307514,1.0069229544800478,2.0317927395944144,391.1084471463398,17.43199694296112,0.8501583541470796,0.9769461158621482,1.0047876524780122,2.0060972530625003,325.70478227609993,5.87208010594505,0.6130042355543063,0.9562977553902514,1.0298661816993202,1.9046572143947345,185.9869957604159,20.06837006279343,0.7220190679461727,0.9761331006913877,1.0116569062935334,2.2317955093887694,979.6208910522439,17.658608599420823,15.312521908316544
10,1.0782077904594467,0.9574589759214791,0.9929333799775951,2.2059816057193578,1536.1708563188217,17.48559477372374,0.8067728629343984,0.9646286526300125,1.007465743638805,2.838475603252225,16705.367672862238,11.524166584245165,1.3903730107519134,0.967246462445214,0.9789505438233483,1.821193546882875,339.35313977911676,16.717345327729916,1.0782077904594467,0.9523458570635874,0.9930554031583947,2.145381484479956,1100.7941158593142,-5.985712110316957,17.194980229868392
11,0.422897800188098,2.114025852782859,1.1287831998924862,3.0271583843247063,114.95057446679493,5.862664954329286,0.4412866260195937,2.365691440865113,1.136549695840692,2.9496881015351093,62.21071182827973,6.511347538775677,0.33322392801578327,0.8940154897742447,1.1079392344622003,5.347547920933844,148442.11445761877,2.1499067544937174,0.422897800188098,2.142760497612773,1.1276242364237534,2.9415365096855473,81.89358849729189,-1.0867857881270746,5.831918800326434
12,0.8032977086830079,1.096484778291269,1.0078295590831656,1.873406129237976,259.2700164843866,37.584425358273286,1.0894428485364038,1.1842030307428568,0.9846825289522018,2.1618933193004164,2004.7746028064012,17.83451774943192,0.7638544897785134,0.920283713923504,1.0150643050955725,1.6479129700030768,82.32853872122934,41.65799553577495,0.8032977086830079,1.0965925354302115,1.0077893694449804,1.8695885267860535,254.06275851877004,-0.4421164075490064,37.56946093395638
